pathway_id	gene_id
mmu05030	mmu:19049
mmu05030	mmu:19697
mmu05030	mmu:19739
mmu05030	mmu:208647
mmu05030	mmu:208677
mmu05030	mmu:214084
mmu05030	mmu:21823
mmu05030	mmu:224129
mmu05030	mmu:231991
mmu05030	mmu:242443
mmu05030	mmu:26427
mmu05030	mmu:67839
mmu05030	mmu:78284
mmu05031	mmu:108058
mmu05031	mmu:109731
mmu05031	mmu:110877
mmu05031	mmu:11838
mmu05031	mmu:11909
mmu05031	mmu:11911
mmu05031	mmu:12288
mmu05031	mmu:12289
mmu05031	mmu:12313
mmu05031	mmu:12314
mmu05031	mmu:12315
mmu05031	mmu:12322
mmu05031	mmu:12323
mmu05031	mmu:12325
mmu05031	mmu:12326
mmu05031	mmu:12912
mmu05031	mmu:12913
mmu05031	mmu:12915
mmu05031	mmu:13162
mmu05031	mmu:13195
mmu05031	mmu:13488
mmu05031	mmu:14281
mmu05031	mmu:14282
mmu05031	mmu:14683
mmu05031	mmu:14799
mmu05031	mmu:14800
mmu05031	mmu:14802
mmu05031	mmu:14810
mmu05031	mmu:14811
mmu05031	mmu:14812
mmu05031	mmu:14813
mmu05031	mmu:14814
mmu05031	mmu:15182
mmu05031	mmu:16476
mmu05031	mmu:170483
mmu05031	mmu:17161
mmu05031	mmu:18610
mmu05031	mmu:18747
mmu05031	mmu:18749
mmu05031	mmu:18750
mmu05031	mmu:18751
mmu05031	mmu:18752
mmu05031	mmu:19045
mmu05031	mmu:19046
mmu05031	mmu:19047
mmu05031	mmu:19049
mmu05031	mmu:19055
mmu05031	mmu:19056
mmu05031	mmu:19057
mmu05031	mmu:19058
mmu05031	mmu:19059
mmu05031	mmu:208647
mmu05031	mmu:208677
mmu05031	mmu:20907
mmu05031	mmu:214084
mmu05031	mmu:21823
mmu05031	mmu:224129
mmu05031	mmu:231991
mmu05031	mmu:242443
mmu05031	mmu:26427
mmu05031	mmu:433759
mmu05031	mmu:434233
mmu05031	mmu:494124
mmu05031	mmu:53623
mmu05031	mmu:70405
mmu05031	mmu:75600
mmu05031	mmu:78284
mmu05031	mmu:80796
mmu05031	mmu:93759
mmu05032	mmu:100503710
mmu05032	mmu:102633809
mmu05032	mmu:104110
mmu05032	mmu:104111
mmu05032	mmu:109689
mmu05032	mmu:110355
mmu05032	mmu:110385
mmu05032	mmu:110886
mmu05032	mmu:11512
mmu05032	mmu:11513
mmu05032	mmu:11514
mmu05032	mmu:11515
mmu05032	mmu:11539
mmu05032	mmu:12286
mmu05032	mmu:12287
mmu05032	mmu:13488
mmu05032	mmu:14394
mmu05032	mmu:14395
mmu05032	mmu:14396
mmu05032	mmu:14397
mmu05032	mmu:14399
mmu05032	mmu:14400
mmu05032	mmu:14401
mmu05032	mmu:14402
mmu05032	mmu:14403
mmu05032	mmu:14404
mmu05032	mmu:14405
mmu05032	mmu:14406
mmu05032	mmu:14407
mmu05032	mmu:14408
mmu05032	mmu:14409
mmu05032	mmu:14677
mmu05032	mmu:14678
mmu05032	mmu:14679
mmu05032	mmu:14681
mmu05032	mmu:14683
mmu05032	mmu:14688
mmu05032	mmu:14693
mmu05032	mmu:14695
mmu05032	mmu:14696
mmu05032	mmu:14697
mmu05032	mmu:14699
mmu05032	mmu:14700
mmu05032	mmu:14701
mmu05032	mmu:14702
mmu05032	mmu:14704
mmu05032	mmu:14706
mmu05032	mmu:14707
mmu05032	mmu:14708
mmu05032	mmu:14709
mmu05032	mmu:14710
mmu05032	mmu:14772
mmu05032	mmu:14773
mmu05032	mmu:16519
mmu05032	mmu:16521
mmu05032	mmu:16522
mmu05032	mmu:16524
mmu05032	mmu:18390
mmu05032	mmu:18573
mmu05032	mmu:18574
mmu05032	mmu:18575
mmu05032	mmu:18576
mmu05032	mmu:18577
mmu05032	mmu:18578
mmu05032	mmu:18583
mmu05032	mmu:18584
mmu05032	mmu:18747
mmu05032	mmu:18749
mmu05032	mmu:18750
mmu05032	mmu:18751
mmu05032	mmu:18752
mmu05032	mmu:207728
mmu05032	mmu:210044
mmu05032	mmu:216643
mmu05032	mmu:216869
mmu05032	mmu:218461
mmu05032	mmu:22348
mmu05032	mmu:224129
mmu05032	mmu:238871
mmu05032	mmu:23984
mmu05032	mmu:241489
mmu05032	mmu:242425
mmu05032	mmu:26385
mmu05032	mmu:29863
mmu05032	mmu:320129
mmu05032	mmu:328699
mmu05032	mmu:432530
mmu05032	mmu:54393
mmu05032	mmu:54611
mmu05032	mmu:57249
mmu05032	mmu:64337
mmu05032	mmu:66066
mmu05033	mmu:110886
mmu05033	mmu:11438
mmu05033	mmu:11440
mmu05033	mmu:11441
mmu05033	mmu:11444
mmu05033	mmu:12286
mmu05033	mmu:12287
mmu05033	mmu:140919
mmu05033	mmu:14394
mmu05033	mmu:14395
mmu05033	mmu:14396
mmu05033	mmu:14397
mmu05033	mmu:14399
mmu05033	mmu:14400
mmu05033	mmu:14401
mmu05033	mmu:14402
mmu05033	mmu:14403
mmu05033	mmu:14404
mmu05033	mmu:14405
mmu05033	mmu:14406
mmu05033	mmu:14407
mmu05033	mmu:14408
mmu05033	mmu:14409
mmu05033	mmu:14799
mmu05033	mmu:14800
mmu05033	mmu:14802
mmu05033	mmu:14810
mmu05033	mmu:14811
mmu05033	mmu:14812
mmu05033	mmu:14813
mmu05033	mmu:14814
mmu05033	mmu:170483
mmu05033	mmu:216227
mmu05033	mmu:216643
mmu05033	mmu:22348
mmu05033	mmu:242443
mmu05033	mmu:328699
mmu05033	mmu:53623
mmu05033	mmu:57249
mmu05033	mmu:72961
mmu05034	mmu:100039319
mmu05034	mmu:100041230
mmu05034	mmu:100042840
mmu05034	mmu:100042922
mmu05034	mmu:100042927
mmu05034	mmu:100042929
mmu05034	mmu:100042931
mmu05034	mmu:100042939
mmu05034	mmu:100042943
mmu05034	mmu:100042944
mmu05034	mmu:100042946
mmu05034	mmu:100503710
mmu05034	mmu:102633809
mmu05034	mmu:105242736
mmu05034	mmu:107435
mmu05034	mmu:109648
mmu05034	mmu:109731
mmu05034	mmu:109880
mmu05034	mmu:110157
mmu05034	mmu:110877
mmu05034	mmu:11540
mmu05034	mmu:11541
mmu05034	mmu:115488119
mmu05034	mmu:115490335
mmu05034	mmu:11836
mmu05034	mmu:11909
mmu05034	mmu:11911
mmu05034	mmu:12064
mmu05034	mmu:12313
mmu05034	mmu:12314
mmu05034	mmu:12315
mmu05034	mmu:12326
mmu05034	mmu:12912
mmu05034	mmu:12913
mmu05034	mmu:12915
mmu05034	mmu:12918
mmu05034	mmu:13162
mmu05034	mmu:13195
mmu05034	mmu:13340
mmu05034	mmu:13488
mmu05034	mmu:13489
mmu05034	mmu:14282
mmu05034	mmu:14677
mmu05034	mmu:14678
mmu05034	mmu:14679
mmu05034	mmu:14681
mmu05034	mmu:14683
mmu05034	mmu:14688
mmu05034	mmu:14693
mmu05034	mmu:14695
mmu05034	mmu:14696
mmu05034	mmu:14697
mmu05034	mmu:14699
mmu05034	mmu:14700
mmu05034	mmu:14701
mmu05034	mmu:14702
mmu05034	mmu:14704
mmu05034	mmu:14706
mmu05034	mmu:14707
mmu05034	mmu:14708
mmu05034	mmu:14709
mmu05034	mmu:14710
mmu05034	mmu:14784
mmu05034	mmu:14810
mmu05034	mmu:14811
mmu05034	mmu:14812
mmu05034	mmu:14813
mmu05034	mmu:14814
mmu05034	mmu:15077
mmu05034	mmu:15078
mmu05034	mmu:15081
mmu05034	mmu:15182
mmu05034	mmu:15183
mmu05034	mmu:15184
mmu05034	mmu:15185
mmu05034	mmu:15267
mmu05034	mmu:15270
mmu05034	mmu:15461
mmu05034	mmu:16653
mmu05034	mmu:170483
mmu05034	mmu:170787
mmu05034	mmu:17161
mmu05034	mmu:18176
mmu05034	mmu:18212
mmu05034	mmu:18610
mmu05034	mmu:18747
mmu05034	mmu:18749
mmu05034	mmu:18767
mmu05034	mmu:19045
mmu05034	mmu:19046
mmu05034	mmu:19047
mmu05034	mmu:19049
mmu05034	mmu:20416
mmu05034	mmu:20418
mmu05034	mmu:20662
mmu05034	mmu:20663
mmu05034	mmu:207565
mmu05034	mmu:208647
mmu05034	mmu:208677
mmu05034	mmu:208727
mmu05034	mmu:214084
mmu05034	mmu:216148
mmu05034	mmu:21823
mmu05034	mmu:224129
mmu05034	mmu:231991
mmu05034	mmu:232232
mmu05034	mmu:232440
mmu05034	mmu:236663
mmu05034	mmu:242443
mmu05034	mmu:260423
mmu05034	mmu:26395
mmu05034	mmu:26413
mmu05034	mmu:26417
mmu05034	mmu:26427
mmu05034	mmu:26914
mmu05034	mmu:271849
mmu05034	mmu:319148
mmu05034	mmu:319149
mmu05034	mmu:319150
mmu05034	mmu:319151
mmu05034	mmu:319152
mmu05034	mmu:319153
mmu05034	mmu:319154
mmu05034	mmu:319155
mmu05034	mmu:319156
mmu05034	mmu:319157
mmu05034	mmu:319158
mmu05034	mmu:319159
mmu05034	mmu:319160
mmu05034	mmu:319161
mmu05034	mmu:319162
mmu05034	mmu:319163
mmu05034	mmu:319164
mmu05034	mmu:319165
mmu05034	mmu:319166
mmu05034	mmu:319167
mmu05034	mmu:319168
mmu05034	mmu:319169
mmu05034	mmu:319170
mmu05034	mmu:319171
mmu05034	mmu:319172
mmu05034	mmu:319173
mmu05034	mmu:319176
mmu05034	mmu:319177
mmu05034	mmu:319178
mmu05034	mmu:319179
mmu05034	mmu:319180
mmu05034	mmu:319181
mmu05034	mmu:319182
mmu05034	mmu:319183
mmu05034	mmu:319184
mmu05034	mmu:319185
mmu05034	mmu:319186
mmu05034	mmu:319187
mmu05034	mmu:319188
mmu05034	mmu:319189
mmu05034	mmu:319190
mmu05034	mmu:319191
mmu05034	mmu:319192
mmu05034	mmu:320332
mmu05034	mmu:326619
mmu05034	mmu:326620
mmu05034	mmu:333452
mmu05034	mmu:360198
mmu05034	mmu:382522
mmu05034	mmu:382523
mmu05034	mmu:385317
mmu05034	mmu:385328
mmu05034	mmu:404634
mmu05034	mmu:433759
mmu05034	mmu:434233
mmu05034	mmu:494124
mmu05034	mmu:51788
mmu05034	mmu:547154
mmu05034	mmu:547160
mmu05034	mmu:547210
mmu05034	mmu:55984
mmu05034	mmu:56233
mmu05034	mmu:621893
mmu05034	mmu:624153
mmu05034	mmu:624957
mmu05034	mmu:625328
mmu05034	mmu:63959
mmu05034	mmu:64337
mmu05034	mmu:66066
mmu05034	mmu:665433
mmu05034	mmu:665596
mmu05034	mmu:665622
mmu05034	mmu:667250
mmu05034	mmu:68024
mmu05034	mmu:68231
mmu05034	mmu:69382
mmu05034	mmu:69386
mmu05034	mmu:69389
mmu05034	mmu:70315
mmu05034	mmu:70405
mmu05034	mmu:71279
mmu05034	mmu:75600
mmu05034	mmu:76383
mmu05034	mmu:77605
mmu05034	mmu:78284
mmu05034	mmu:78303
mmu05034	mmu:79221
mmu05034	mmu:80796
mmu05034	mmu:97114
mmu05034	mmu:97122
mmu05034	mmu:97908
mmu05100	mmu:103967
mmu05100	mmu:11461
mmu05100	mmu:11465
mmu05100	mmu:11848
mmu05100	mmu:11867
mmu05100	mmu:12385
mmu05100	mmu:12386
mmu05100	mmu:12387
mmu05100	mmu:12389
mmu05100	mmu:12390
mmu05100	mmu:12391
mmu05100	mmu:12402
mmu05100	mmu:12488
mmu05100	mmu:12540
mmu05100	mmu:12550
mmu05100	mmu:12757
mmu05100	mmu:12927
mmu05100	mmu:12928
mmu05100	mmu:12929
mmu05100	mmu:13043
mmu05100	mmu:13429
mmu05100	mmu:13430
mmu05100	mmu:140579
mmu05100	mmu:140580
mmu05100	mmu:14083
mmu05100	mmu:14268
mmu05100	mmu:14388
mmu05100	mmu:15163
mmu05100	mmu:16202
mmu05100	mmu:16402
mmu05100	mmu:16412
mmu05100	mmu:17295
mmu05100	mmu:18000
mmu05100	mmu:18706
mmu05100	mmu:18707
mmu05100	mmu:18708
mmu05100	mmu:18709
mmu05100	mmu:18710
mmu05100	mmu:19303
mmu05100	mmu:19353
mmu05100	mmu:20362
mmu05100	mmu:20416
mmu05100	mmu:20418
mmu05100	mmu:20779
mmu05100	mmu:216033
mmu05100	mmu:216148
mmu05100	mmu:22330
mmu05100	mmu:234683
mmu05100	mmu:24050
mmu05100	mmu:242687
mmu05100	mmu:242894
mmu05100	mmu:271849
mmu05100	mmu:330662
mmu05100	mmu:434782
mmu05100	mmu:52398
mmu05100	mmu:53860
mmu05100	mmu:54204
mmu05100	mmu:56212
mmu05100	mmu:56378
mmu05100	mmu:56443
mmu05100	mmu:56526
mmu05100	mmu:622434
mmu05100	mmu:66713
mmu05100	mmu:67300
mmu05100	mmu:67653
mmu05100	mmu:67771
mmu05100	mmu:68089
mmu05100	mmu:71089
mmu05100	mmu:71890
mmu05100	mmu:73178
mmu05100	mmu:74117
mmu05100	mmu:74192
mmu05100	mmu:74325
mmu05100	mmu:74769
mmu05100	mmu:76709
mmu05100	mmu:78514
mmu05100	mmu:83767
mmu05132	mmu:100040531
mmu05132	mmu:100040563
mmu05132	mmu:100041194
mmu05132	mmu:100310872
mmu05132	mmu:101314
mmu05132	mmu:105504
mmu05132	mmu:105855
mmu05132	mmu:107607
mmu05132	mmu:110157
mmu05132	mmu:110350
mmu05132	mmu:110750
mmu05132	mmu:11308
mmu05132	mmu:11461
mmu05132	mmu:11465
mmu05132	mmu:115487111
mmu05132	mmu:11651
mmu05132	mmu:11652
mmu05132	mmu:117149
mmu05132	mmu:11796
mmu05132	mmu:11797
mmu05132	mmu:11840
mmu05132	mmu:11841
mmu05132	mmu:11845
mmu05132	mmu:11848
mmu05132	mmu:11852
mmu05132	mmu:11867
mmu05132	mmu:12018
mmu05132	mmu:12028
mmu05132	mmu:12043
mmu05132	mmu:12306
mmu05132	mmu:12362
mmu05132	mmu:12363
mmu05132	mmu:12367
mmu05132	mmu:12369
mmu05132	mmu:12370
mmu05132	mmu:12387
mmu05132	mmu:12475
mmu05132	mmu:12540
mmu05132	mmu:12675
mmu05132	mmu:13063
mmu05132	mmu:13067
mmu05132	mmu:13191
mmu05132	mmu:13424
mmu05132	mmu:13426
mmu05132	mmu:13427
mmu05132	mmu:13430
mmu05132	mmu:140579
mmu05132	mmu:140580
mmu05132	mmu:14082
mmu05132	mmu:14281
mmu05132	mmu:14433
mmu05132	mmu:15461
mmu05132	mmu:15516
mmu05132	mmu:15519
mmu05132	mmu:16150
mmu05132	mmu:16151
mmu05132	mmu:16173
mmu05132	mmu:16176
mmu05132	mmu:16179
mmu05132	mmu:16193
mmu05132	mmu:16476
mmu05132	mmu:16572
mmu05132	mmu:16573
mmu05132	mmu:16574
mmu05132	mmu:16593
mmu05132	mmu:16594
mmu05132	mmu:16646
mmu05132	mmu:16648
mmu05132	mmu:16649
mmu05132	mmu:16842
mmu05132	mmu:170625
mmu05132	mmu:170760
mmu05132	mmu:17087
mmu05132	mmu:17113
mmu05132	mmu:17281
mmu05132	mmu:17869
mmu05132	mmu:17874
mmu05132	mmu:17898
mmu05132	mmu:17906
mmu05132	mmu:17907
mmu05132	mmu:17920
mmu05132	mmu:17940
mmu05132	mmu:17948
mmu05132	mmu:17951
mmu05132	mmu:17952
mmu05132	mmu:18033
mmu05132	mmu:18035
mmu05132	mmu:18479
mmu05132	mmu:18481
mmu05132	mmu:18643
mmu05132	mmu:18645
mmu05132	mmu:18704
mmu05132	mmu:18705
mmu05132	mmu:18706
mmu05132	mmu:18707
mmu05132	mmu:19094
mmu05132	mmu:19157
mmu05132	mmu:19158
mmu05132	mmu:19159
mmu05132	mmu:192176
mmu05132	mmu:19264
mmu05132	mmu:192656
mmu05132	mmu:19344
mmu05132	mmu:19345
mmu05132	mmu:19349
mmu05132	mmu:19353
mmu05132	mmu:19697
mmu05132	mmu:19766
mmu05132	mmu:19878
mmu05132	mmu:20130
mmu05132	mmu:20194
mmu05132	mmu:20336
mmu05132	mmu:20430
mmu05132	mmu:213575
mmu05132	mmu:21402
mmu05132	mmu:21414
mmu05132	mmu:21415
mmu05132	mmu:21416
mmu05132	mmu:21648
mmu05132	mmu:216799
mmu05132	mmu:218035
mmu05132	mmu:21898
mmu05132	mmu:21899
mmu05132	mmu:21926
mmu05132	mmu:21933
mmu05132	mmu:21937
mmu05132	mmu:22027
mmu05132	mmu:22030
mmu05132	mmu:22034
mmu05132	mmu:22035
mmu05132	mmu:22142
mmu05132	mmu:22143
mmu05132	mmu:22144
mmu05132	mmu:22145
mmu05132	mmu:22146
mmu05132	mmu:22147
mmu05132	mmu:22151
mmu05132	mmu:22152
mmu05132	mmu:22153
mmu05132	mmu:22154
mmu05132	mmu:22166
mmu05132	mmu:22428
mmu05132	mmu:225326
mmu05132	mmu:226421
mmu05132	mmu:226977
mmu05132	mmu:227613
mmu05132	mmu:228545
mmu05132	mmu:232943
mmu05132	mmu:234663
mmu05132	mmu:234686
mmu05132	mmu:235406
mmu05132	mmu:235661
mmu05132	mmu:23797
mmu05132	mmu:238463
mmu05132	mmu:240752
mmu05132	mmu:24088
mmu05132	mmu:242894
mmu05132	mmu:245880
mmu05132	mmu:26395
mmu05132	mmu:26396
mmu05132	mmu:26397
mmu05132	mmu:26398
mmu05132	mmu:26399
mmu05132	mmu:26400
mmu05132	mmu:26409
mmu05132	mmu:26413
mmu05132	mmu:26414
mmu05132	mmu:26415
mmu05132	mmu:26416
mmu05132	mmu:26417
mmu05132	mmu:26419
mmu05132	mmu:26420
mmu05132	mmu:266632
mmu05132	mmu:268973
mmu05132	mmu:269338
mmu05132	mmu:27050
mmu05132	mmu:271457
mmu05132	mmu:27205
mmu05132	mmu:280408
mmu05132	mmu:29857
mmu05132	mmu:30955
mmu05132	mmu:319642
mmu05132	mmu:320795
mmu05132	mmu:353047
mmu05132	mmu:382562
mmu05132	mmu:408058
mmu05132	mmu:434782
mmu05132	mmu:50884
mmu05132	mmu:53413
mmu05132	mmu:53598
mmu05132	mmu:53791
mmu05132	mmu:53857
mmu05132	mmu:53880
mmu05132	mmu:54130
mmu05132	mmu:545486
mmu05132	mmu:56044
mmu05132	mmu:56212
mmu05132	mmu:56378
mmu05132	mmu:56382
mmu05132	mmu:56443
mmu05132	mmu:56444
mmu05132	mmu:56455
mmu05132	mmu:56532
mmu05132	mmu:56551
mmu05132	mmu:59288
mmu05132	mmu:59310
mmu05132	mmu:622434
mmu05132	mmu:66395
mmu05132	mmu:66482
mmu05132	mmu:66513
mmu05132	mmu:66616
mmu05132	mmu:66713
mmu05132	mmu:66724
mmu05132	mmu:66824
mmu05132	mmu:67068
mmu05132	mmu:67117
mmu05132	mmu:67166
mmu05132	mmu:67268
mmu05132	mmu:67653
mmu05132	mmu:67665
mmu05132	mmu:67771
mmu05132	mmu:67938
mmu05132	mmu:67951
mmu05132	mmu:68089
mmu05132	mmu:68097
mmu05132	mmu:68652
mmu05132	mmu:68724
mmu05132	mmu:69146
mmu05132	mmu:69582
mmu05132	mmu:69654
mmu05132	mmu:70297
mmu05132	mmu:71609
mmu05132	mmu:71732
mmu05132	mmu:71999
mmu05132	mmu:72318
mmu05132	mmu:73178
mmu05132	mmu:73710
mmu05132	mmu:74117
mmu05132	mmu:74192
mmu05132	mmu:74568
mmu05132	mmu:74734
mmu05132	mmu:74764
mmu05132	mmu:74769
mmu05132	mmu:75465
mmu05132	mmu:75477
mmu05132	mmu:76709
mmu05132	mmu:76884
mmu05132	mmu:77573
mmu05132	mmu:80743
mmu05132	mmu:80837
mmu05132	mmu:81897
mmu05132	mmu:98932
mmu05133	mmu:106759
mmu05133	mmu:107607
mmu05133	mmu:117149
mmu05133	mmu:11848
mmu05133	mmu:12258
mmu05133	mmu:12259
mmu05133	mmu:12260
mmu05133	mmu:12262
mmu05133	mmu:12263
mmu05133	mmu:12266
mmu05133	mmu:12268
mmu05133	mmu:12269
mmu05133	mmu:12313
mmu05133	mmu:12314
mmu05133	mmu:12315
mmu05133	mmu:12362
mmu05133	mmu:12367
mmu05133	mmu:12369
mmu05133	mmu:12475
mmu05133	mmu:12631
mmu05133	mmu:12632
mmu05133	mmu:14281
mmu05133	mmu:14677
mmu05133	mmu:14678
mmu05133	mmu:14679
mmu05133	mmu:15139
mmu05133	mmu:15900
mmu05133	mmu:16153
mmu05133	mmu:16159
mmu05133	mmu:16160
mmu05133	mmu:16175
mmu05133	mmu:16176
mmu05133	mmu:16179
mmu05133	mmu:16193
mmu05133	mmu:16362
mmu05133	mmu:16402
mmu05133	mmu:16409
mmu05133	mmu:16412
mmu05133	mmu:16414
mmu05133	mmu:16415
mmu05133	mmu:16476
mmu05133	mmu:17087
mmu05133	mmu:17874
mmu05133	mmu:18033
mmu05133	mmu:18126
mmu05133	mmu:19094
mmu05133	mmu:19697
mmu05133	mmu:20311
mmu05133	mmu:20387
mmu05133	mmu:216799
mmu05133	mmu:21898
mmu05133	mmu:21926
mmu05133	mmu:22034
mmu05133	mmu:225471
mmu05133	mmu:22789
mmu05133	mmu:26413
mmu05133	mmu:26414
mmu05133	mmu:26415
mmu05133	mmu:26416
mmu05133	mmu:26417
mmu05133	mmu:26419
mmu05133	mmu:26420
mmu05133	mmu:266632
mmu05133	mmu:29857
mmu05133	mmu:317677
mmu05133	mmu:494124
mmu05133	mmu:50908
mmu05133	mmu:50909
mmu05133	mmu:54131
mmu05133	mmu:625018
mmu05133	mmu:667277
mmu05133	mmu:66824
mmu05133	mmu:67653
mmu05133	mmu:70405
mmu05133	mmu:75600
mmu05133	mmu:80796
mmu05133	mmu:83430
mmu05134	mmu:11783
mmu05134	mmu:11840
mmu05134	mmu:11841
mmu05134	mmu:12176
mmu05134	mmu:12266
mmu05134	mmu:12362
mmu05134	mmu:12367
mmu05134	mmu:12369
mmu05134	mmu:12370
mmu05134	mmu:12371
mmu05134	mmu:12475
mmu05134	mmu:12747
mmu05134	mmu:12750
mmu05134	mmu:12946
mmu05134	mmu:13063
mmu05134	mmu:13067
mmu05134	mmu:13627
mmu05134	mmu:13628
mmu05134	mmu:14825
mmu05134	mmu:15481
mmu05134	mmu:15482
mmu05134	mmu:15499
mmu05134	mmu:15510
mmu05134	mmu:15511
mmu05134	mmu:16159
mmu05134	mmu:16160
mmu05134	mmu:16173
mmu05134	mmu:16176
mmu05134	mmu:16193
mmu05134	mmu:16409
mmu05134	mmu:16414
mmu05134	mmu:16415
mmu05134	mmu:17874
mmu05134	mmu:17940
mmu05134	mmu:17948
mmu05134	mmu:17951
mmu05134	mmu:17952
mmu05134	mmu:18033
mmu05134	mmu:18034
mmu05134	mmu:18035
mmu05134	mmu:19324
mmu05134	mmu:193740
mmu05134	mmu:19697
mmu05134	mmu:20224
mmu05134	mmu:20310
mmu05134	mmu:20333
mmu05134	mmu:21898
mmu05134	mmu:21926
mmu05134	mmu:24088
mmu05134	mmu:268973
mmu05134	mmu:269523
mmu05134	mmu:330122
mmu05134	mmu:53791
mmu05134	mmu:53880
mmu05134	mmu:56422
mmu05134	mmu:66397
mmu05134	mmu:66824
mmu05134	mmu:67160
mmu05134	mmu:76308
mmu05134	mmu:94044
mmu05135	mmu:106759
mmu05135	mmu:108100
mmu05135	mmu:109333
mmu05135	mmu:110596
mmu05135	mmu:110651
mmu05135	mmu:11461
mmu05135	mmu:11465
mmu05135	mmu:11651
mmu05135	mmu:11652
mmu05135	mmu:11845
mmu05135	mmu:11848
mmu05135	mmu:11867
mmu05135	mmu:12362
mmu05135	mmu:12504
mmu05135	mmu:12525
mmu05135	mmu:12526
mmu05135	mmu:12540
mmu05135	mmu:12675
mmu05135	mmu:12927
mmu05135	mmu:12928
mmu05135	mmu:12929
mmu05135	mmu:140579
mmu05135	mmu:140580
mmu05135	mmu:14083
mmu05135	mmu:14131
mmu05135	mmu:14268
mmu05135	mmu:14281
mmu05135	mmu:14682
mmu05135	mmu:15977
mmu05135	mmu:16150
mmu05135	mmu:16151
mmu05135	mmu:16153
mmu05135	mmu:16173
mmu05135	mmu:16176
mmu05135	mmu:16179
mmu05135	mmu:16183
mmu05135	mmu:16193
mmu05135	mmu:16401
mmu05135	mmu:16402
mmu05135	mmu:16412
mmu05135	mmu:16476
mmu05135	mmu:16797
mmu05135	mmu:16801
mmu05135	mmu:16818
mmu05135	mmu:16822
mmu05135	mmu:16885
mmu05135	mmu:170758
mmu05135	mmu:17874
mmu05135	mmu:18018
mmu05135	mmu:18019
mmu05135	mmu:18021
mmu05135	mmu:18033
mmu05135	mmu:18035
mmu05135	mmu:18706
mmu05135	mmu:18707
mmu05135	mmu:18708
mmu05135	mmu:18709
mmu05135	mmu:18710
mmu05135	mmu:18717
mmu05135	mmu:18719
mmu05135	mmu:18720
mmu05135	mmu:18803
mmu05135	mmu:19094
mmu05135	mmu:19229
mmu05135	mmu:19303
mmu05135	mmu:19353
mmu05135	mmu:19354
mmu05135	mmu:19697
mmu05135	mmu:19877
mmu05135	mmu:19878
mmu05135	mmu:20111
mmu05135	mmu:20112
mmu05135	mmu:20293
mmu05135	mmu:20296
mmu05135	mmu:20779
mmu05135	mmu:215280
mmu05135	mmu:216799
mmu05135	mmu:21898
mmu05135	mmu:21926
mmu05135	mmu:22030
mmu05135	mmu:22034
mmu05135	mmu:22324
mmu05135	mmu:22325
mmu05135	mmu:22376
mmu05135	mmu:22637
mmu05135	mmu:23797
mmu05135	mmu:23880
mmu05135	mmu:242687
mmu05135	mmu:242894
mmu05135	mmu:26395
mmu05135	mmu:26396
mmu05135	mmu:26397
mmu05135	mmu:26398
mmu05135	mmu:26399
mmu05135	mmu:26400
mmu05135	mmu:26409
mmu05135	mmu:26413
mmu05135	mmu:26414
mmu05135	mmu:26415
mmu05135	mmu:26416
mmu05135	mmu:26417
mmu05135	mmu:26419
mmu05135	mmu:26420
mmu05135	mmu:26431
mmu05135	mmu:266632
mmu05135	mmu:268973
mmu05135	mmu:29857
mmu05135	mmu:320795
mmu05135	mmu:330319
mmu05135	mmu:330662
mmu05135	mmu:434782
mmu05135	mmu:54126
mmu05135	mmu:54131
mmu05135	mmu:54353
mmu05135	mmu:54483
mmu05135	mmu:56212
mmu05135	mmu:56378
mmu05135	mmu:56443
mmu05135	mmu:56480
mmu05135	mmu:56637
mmu05135	mmu:57257
mmu05135	mmu:66513
mmu05135	mmu:66713
mmu05135	mmu:66824
mmu05135	mmu:67071
mmu05135	mmu:67653
mmu05135	mmu:67771
mmu05135	mmu:68089
mmu05135	mmu:68524
mmu05135	mmu:68652
mmu05135	mmu:69632
mmu05135	mmu:73178
mmu05135	mmu:74117
mmu05135	mmu:74192
mmu05135	mmu:74769
mmu05135	mmu:76709
mmu05140	mmu:100504404
mmu05140	mmu:12266
mmu05140	mmu:12946
mmu05140	mmu:13057
mmu05140	mmu:13058
mmu05140	mmu:13627
mmu05140	mmu:13628
mmu05140	mmu:13712
mmu05140	mmu:14129
mmu05140	mmu:14131
mmu05140	mmu:14281
mmu05140	mmu:14960
mmu05140	mmu:14961
mmu05140	mmu:14969
mmu05140	mmu:14998
mmu05140	mmu:14999
mmu05140	mmu:15000
mmu05140	mmu:15001
mmu05140	mmu:15002
mmu05140	mmu:15170
mmu05140	mmu:15978
mmu05140	mmu:15979
mmu05140	mmu:15980
mmu05140	mmu:16153
mmu05140	mmu:16159
mmu05140	mmu:16160
mmu05140	mmu:16175
mmu05140	mmu:16176
mmu05140	mmu:16179
mmu05140	mmu:16189
mmu05140	mmu:16401
mmu05140	mmu:16409
mmu05140	mmu:16412
mmu05140	mmu:16414
mmu05140	mmu:16415
mmu05140	mmu:16451
mmu05140	mmu:16452
mmu05140	mmu:16476
mmu05140	mmu:17357
mmu05140	mmu:17874
mmu05140	mmu:17969
mmu05140	mmu:17970
mmu05140	mmu:17972
mmu05140	mmu:18033
mmu05140	mmu:18035
mmu05140	mmu:18036
mmu05140	mmu:18126
mmu05140	mmu:18751
mmu05140	mmu:19094
mmu05140	mmu:19225
mmu05140	mmu:19697
